Concentration,data_source,Lab Id,Sample Date,Ten Rollapply,Wwtp Name,Concentration,Lab Id,units
1427479,CDPH NWSS,CAL3,11/1/2021,,Orange,"1,427,479",CAL3,copies/L wastewater
1438181.11115769,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/11/2022,,Calexico (Imperial),"1,438,181.11115769",CDPH NWSS, copies/L wastewater
1491032,CDPH NWSS,CAL3,2/16/2022,,Orange,"1,491,032",CAL3,copies/L wastewater
1507000,CDPH NWSS,CAL3,7/26/2021,,Joint (Los Angeles),"1,507,000",CAL3,copies/L wastewater
1507478.26275038,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/9/2022,,Central Contra Costa,"1,507,478.26275038",CDPH NWSS, copies/L wastewater
1508100.89956665,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/2/2022,,Hyperion (Los Angeles),"1,508,100.89956665",CDPH NWSS, copies/L wastewater
1538405,CDPH NWSS,CAL3,2/22/2022,,Orange,"1,538,405",CAL3,copies/L wastewater
1546817,CDPH NWSS,CAL3,3/10/2022,,Orange,"1,546,817",CAL3,copies/L wastewater
1570000,CDPH NWSS,CAL3,2/15/2021,,Orange,"1,570,000",CAL3,copies/L wastewater
1570000,CDPH NWSS,CAL3,9/6/2021,,Joint (Los Angeles),"1,570,000",CAL3,copies/L wastewater
1580000,CDPH NWSS,CAL3,12/12/2021,,Joint (Los Angeles),"1,580,000",CAL3,copies/L wastewater
1584473.7185406,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/17/2022,,Fresno ,"1,584,473.7185406",CDPH NWSS, copies/L wastewater
1590000,CDPH NWSS,CAL3,3/3/2021,,Orange,"1,590,000",CAL3,copies/L wastewater
1607183.71419832,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/20/2022,,Bakersfield (Kern),"1,607,183.71419832",CDPH NWSS, copies/L wastewater
1620000,CDPH NWSS,CAL3,2/17/2021,,Orange,"1,620,000",CAL3,copies/L wastewater
1625725.47818811,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,12/29/2021,,San Bernardino,"1,625,725.47818811",CDPH NWSS, copies/L wastewater
1634396.89853847,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,10/7/2021,,Bakersfield (Kern),"1,634,396.89853847",CDPH NWSS, copies/L wastewater
1638742.71668118,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/10/2022,,Calexico (Imperial),"1,638,742.71668118",CDPH NWSS, copies/L wastewater
1668914.26578081,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/19/2022,,Bakersfield (Kern),"1,668,914.26578081",CDPH NWSS, copies/L wastewater
1681350,CDPH NWSS,CAL3,3/21/2022,,Orange,"1,681,350",CAL3,copies/L wastewater
1690000,CDPH NWSS,CAL3,8/15/2021,,Joint (Los Angeles),"1,690,000",CAL3,copies/L wastewater
1706001.85084988,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/13/2022,,San Bernardino,"1,706,001.85084988",CDPH NWSS, copies/L wastewater
1708795,CDPH NWSS,CAL3,8/20/2021,,Orange,"1,708,795",CAL3,copies/L wastewater
1712500,CDPH NWSS,CAL3,3/28/2022,,Orange,"1,712,500",CAL3,copies/L wastewater
1740000,CDPH NWSS,CAL3,2/9/2022,,Joint (Los Angeles),"1,740,000",CAL3,copies/L wastewater
1760000,CDPH NWSS,CAL3,8/2/2021,,Orange,"1,760,000",CAL3,copies/L wastewater
1817908,CDPH NWSS,CAL3,2/28/2022,,Orange,"1,817,908",CAL3,copies/L wastewater
1911272,CDPH NWSS,CAL3,3/17/2022,,Orange,"1,911,272",CAL3,copies/L wastewater
1953333.33333333,CDPH NWSS,CAL3,3/12/2021,,Orange,"1,953,333.33333333",CAL3,copies/L wastewater
1990000,CDPH NWSS,CAL2,3/1/2021,,Joint (Los Angeles),"1,990,000",CAL2,copies/L wastewater
1993118,CDPH NWSS,CAL3,3/2/2022,,Orange,"1,993,118",CAL3,copies/L wastewater
2009186,CDPH NWSS,CAL3,8/4/2021,,Orange,"2,009,186",CAL3,copies/L wastewater
2030000,CDPH NWSS,CAL3,2/6/2022,,Joint (Los Angeles),"2,030,000",CAL3,copies/L wastewater
2087645,CDPH NWSS,CAL3,1/31/2022,,Orange,"2,087,645",CAL3,copies/L wastewater
2088671.88563591,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/6/2022,,Bakersfield (Kern),"2,088,671.88563591",CDPH NWSS, copies/L wastewater
2099929.91291728,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/11/2022,,San Bernardino,"2,099,929.91291728",CDPH NWSS, copies/L wastewater
2150000,CDPH NWSS,CAL3,12/20/2021,,Joint (Los Angeles),"2,150,000",CAL3,copies/L wastewater
2150000,CDPH NWSS,CAL3,2/16/2022,,Joint (Los Angeles),"2,150,000",CAL3,copies/L wastewater
2154414.88755904,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/9/2022,,Fresno ,"2,154,414.88755904",CDPH NWSS, copies/L wastewater
2160000,CDPH NWSS,CAL3,12/13/2021,,Joint (Los Angeles),"2,160,000",CAL3,copies/L wastewater
2171460,CDPH NWSS,CAL3,8/30/2021,,Orange,"2,171,460",CAL3,copies/L wastewater
2223031,CDPH NWSS,CAL3,2/25/2022,,Orange,"2,223,031",CAL3,copies/L wastewater
2248823,CDPH NWSS,CAL3,4/14/2022,,Orange,"2,248,823",CAL3,copies/L wastewater
2256031,CDPH NWSS,CAL3,4/7/2022,,Orange,"2,256,031",CAL3,copies/L wastewater
2262836.59180312,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/3/2022,,San Bernardino,"2,262,836.59180312",CDPH NWSS, copies/L wastewater
2280607.02103583,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/18/2022,,Calexico (Imperial),"2,280,607.02103583",CDPH NWSS, copies/L wastewater
2320000,CDPH NWSS,CAL2,4/5/2021,,Joint (Los Angeles),"2,320,000",CAL2,copies/L wastewater
2320000,CDPH NWSS,CAL2,4/25/2021,,Joint (Los Angeles),"2,320,000",CAL2,copies/L wastewater
2358475,CDPH NWSS,CAL3,8/9/2021,,Orange,"2,358,475",CAL3,copies/L wastewater
2385267.31698386,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/13/2022,,Bakersfield (Kern),"2,385,267.31698386",CDPH NWSS, copies/L wastewater
2502366.39699899,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/12/2022,,Bakersfield (Kern),"2,502,366.39699899",CDPH NWSS, copies/L wastewater
2521872,CDPH NWSS,CAL3,8/6/2021,,Orange,"2,521,872",CAL3,copies/L wastewater
2547307,CDPH NWSS,CAL3,4/19/2022,,Orange,"2,547,307",CAL3,copies/L wastewater
2620000,CDPH NWSS,CAL3,1/26/2022,,Joint (Los Angeles),"2,620,000",CAL3,copies/L wastewater
2630000,CDPH NWSS,CAL2,3/7/2021,,Joint (Los Angeles),"2,630,000",CAL2,copies/L wastewater
2663093,CDPH NWSS,CAL3,12/15/2021,,Orange,"2,663,093",CAL3,copies/L wastewater
2680000,CDPH NWSS,CAL3,2/14/2022,,Joint (Los Angeles),"2,680,000",CAL3,copies/L wastewater
2695300,CDPH NWSS,CAL3,4/4/2022,,Orange,"2,695,300",CAL3,copies/L wastewater
2719521,CDPH NWSS,CAL3,4/18/2022,,Orange,"2,719,521",CAL3,copies/L wastewater
2744507.16551636,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/4/2022,,San Bernardino,"2,744,507.16551636",CDPH NWSS, copies/L wastewater
2750000,CDPH NWSS,CAL2,4/19/2021,,Joint (Los Angeles),"2,750,000",CAL2,copies/L wastewater
2750000,CDPH NWSS,CAL3,12/8/2021,,Joint (Los Angeles),"2,750,000",CAL3,copies/L wastewater
2847785.58258939,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/11/2022,,Bakersfield (Kern),"2,847,785.58258939",CDPH NWSS, copies/L wastewater
2910000,CDPH NWSS,CAL2,3/24/2021,,Joint (Los Angeles),"2,910,000",CAL2,copies/L wastewater
2930000,CDPH NWSS,CAL2,4/18/2021,,Joint (Los Angeles),"2,930,000",CAL2,copies/L wastewater
2946010.58549434,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/6/2022,,San Bernardino,"2,946,010.58549434",CDPH NWSS, copies/L wastewater
2947772,CDPH NWSS,CAL3,4/11/2022,,Orange,"2,947,772",CAL3,copies/L wastewater
2970000,CDPH NWSS,CAL3,2/12/2021,,Orange,"2,970,000",CAL3,copies/L wastewater
3056951,CDPH NWSS,CAL3,12/13/2021,,Orange,"3,056,951",CAL3,copies/L wastewater
3080000,CDPH NWSS,CAL2,2/21/2021,,Joint (Los Angeles),"3,080,000",CAL2,copies/L wastewater
3087556,CDPH NWSS,CAL3,3/4/2022,,Orange,"3,087,556",CAL3,copies/L wastewater
3140000,CDPH NWSS,CAL3,1/25/2021,,Orange,"3,140,000",CAL3,copies/L wastewater
3160000,CDPH NWSS,CAL3,1/27/2021,,Orange,"3,160,000",CAL3,copies/L wastewater
3168943,CDPH NWSS,CAL3,12/17/2021,,Orange,"3,168,943",CAL3,copies/L wastewater
3183957,CDPH NWSS,CAL3,2/14/2022,,Orange,"3,183,957",CAL3,copies/L wastewater
3193321,CDPH NWSS,CAL3,2/18/2022,,Orange,"3,193,321",CAL3,copies/L wastewater
3200806,CDPH NWSS,CAL3,4/21/2022,,Orange,"3,200,806",CAL3,copies/L wastewater
3220000,CDPH NWSS,CAL2,2/17/2021,,Joint (Los Angeles),"3,220,000",CAL2,copies/L wastewater
3310000,CDPH NWSS,CAL3,12/19/2021,,Joint (Los Angeles),"3,310,000",CAL3,copies/L wastewater
3353999,CDPH NWSS,CAL3,4/5/2022,,Orange,"3,353,999",CAL3,copies/L wastewater
3420000,CDPH NWSS,CAL3,1/31/2022,,Joint (Los Angeles),"3,420,000",CAL3,copies/L wastewater
3482000,CDPH NWSS,CAL3,10/4/2021,,Joint (Los Angeles),"3,482,000",CAL3,copies/L wastewater
3544265,CDPH NWSS,CAL3,2/7/2022,,Orange,"3,544,265",CAL3,copies/L wastewater
3560000,CDPH NWSS,CAL3,8/8/2021,,Joint (Los Angeles),"3,560,000",CAL3,copies/L wastewater
3750000,CDPH NWSS,CAL3,8/2/2021,,Joint (Los Angeles),"3,750,000",CAL3,copies/L wastewater
3830000,CDPH NWSS,CAL3,8/4/2021,,Joint (Los Angeles),"3,830,000",CAL3,copies/L wastewater
3897730,CDPH NWSS,CAL3,4/25/2022,,Orange,"3,897,730",CAL3,copies/L wastewater
3930000,CDPH NWSS,CAL2,4/21/2021,,Joint (Los Angeles),"3,930,000",CAL2,copies/L wastewater
3950000,CDPH NWSS,CAL2,4/7/2021,,Joint (Los Angeles),"3,950,000",CAL2,copies/L wastewater
3960000,CDPH NWSS,CAL2,3/3/2021,,Joint (Los Angeles),"3,960,000",CAL2,copies/L wastewater
4000000,CDPH NWSS,CAL2,2/15/2021,,Joint (Los Angeles),"4,000,000",CAL2,copies/L wastewater
4100000,CDPH NWSS,CAL2,2/28/2021,,Joint (Los Angeles),"4,100,000",CAL2,copies/L wastewater
4210000,CDPH NWSS,CAL2,3/10/2021,,Joint (Los Angeles),"4,210,000",CAL2,copies/L wastewater
4210000,CDPH NWSS,CAL2,3/14/2021,,Joint (Los Angeles),"4,210,000",CAL2,copies/L wastewater
4450000,CDPH NWSS,CAL2,2/24/2021,,Joint (Los Angeles),"4,450,000",CAL2,copies/L wastewater
4462620,CDPH NWSS,CAL3,2/2/2022,,Orange,"4,462,620",CAL3,copies/L wastewater
4525993,CDPH NWSS,CAL3,2/9/2022,,Orange,"4,525,993",CAL3,copies/L wastewater
4560000,CDPH NWSS,CAL2,4/26/2021,,Joint (Los Angeles),"4,560,000",CAL2,copies/L wastewater
4590000,CDPH NWSS,CAL3,12/15/2021,,Joint (Los Angeles),"4,590,000",CAL3,copies/L wastewater
4960000,CDPH NWSS,CAL3,12/21/2020,,Orange,"4,960,000",CAL3,copies/L wastewater
5090000,CDPH NWSS,CAL3,2/2/2022,,Joint (Los Angeles),"5,090,000",CAL3,copies/L wastewater
5130000,CDPH NWSS,CAL3,2/8/2021,,Orange,"5,130,000",CAL3,copies/L wastewater
5133770,CDPH NWSS,CAL3,12/20/2021,,Orange,"5,133,770",CAL3,copies/L wastewater
5140000,CDPH NWSS,CAL2,3/29/2021,,Joint (Los Angeles),"5,140,000",CAL2,copies/L wastewater
5194396.32375105,"CDPH NWSS analyzed by University of CA, Berkeley",CDPH NWSS,1/18/2022,,Bakersfield (Kern),"5,194,396.32375105",CDPH NWSS, copies/L wastewater
5361745,CDPH NWSS,CAL3,2/4/2022,,Orange,"5,361,745",CAL3,copies/L wastewater
5430000,CDPH NWSS,CAL3,2/10/2021,,Orange,"5,430,000",CAL3,copies/L wastewater
5530000,CDPH NWSS,CAL2,2/22/2021,,Joint (Los Angeles),"5,530,000",CAL2,copies/L wastewater
5560000,CDPH NWSS,CAL3,12/22/2021,,Joint (Los Angeles),"5,560,000",CAL3,copies/L wastewater
5636394,CDPH NWSS,CAL3,2/11/2022,,Orange,"5,636,394",CAL3,copies/L wastewater
5640000,CDPH NWSS,CAL3,1/24/2022,,Joint (Los Angeles),"5,640,000",CAL3,copies/L wastewater
5940000,CDPH NWSS,CAL3,8/1/2021,,Joint (Los Angeles),"5,940,000",CAL3,copies/L wastewater
6130000,CDPH NWSS,CAL3,1/30/2022,,Joint (Los Angeles),"6,130,000",CAL3,copies/L wastewater
6170000,CDPH NWSS,CAL2,3/8/2021,,Joint (Los Angeles),"6,170,000",CAL2,copies/L wastewater
6330000,CDPH NWSS,CAL3,2/3/2021,,Orange,"6,330,000",CAL3,copies/L wastewater
6420000,CDPH NWSS,CAL3,1/23/2022,,Joint (Los Angeles),"6,420,000",CAL3,copies/L wastewater
6500000,CDPH NWSS,CAL2,1/25/2021,,Joint (Los Angeles),"6,500,000",CAL2,copies/L wastewater
6670000,CDPH NWSS,CAL2,2/7/2021,,Joint (Los Angeles),"6,670,000",CAL2,copies/L wastewater
6820000,CDPH NWSS,CAL3,1/15/2021,,Orange,"6,820,000",CAL3,copies/L wastewater
6920000,CDPH NWSS,CAL2,1/18/2021,,Joint (Los Angeles),"6,920,000",CAL2,copies/L wastewater
7000000,CDPH NWSS,CAL3,1/18/2021,,Orange,"7,000,000",CAL3,copies/L wastewater
7110000,CDPH NWSS,CAL2,2/10/2021,,Joint (Los Angeles),"7,110,000",CAL2,copies/L wastewater
7180000,CDPH NWSS,CAL3,5/12/2021,,Joint (Los Angeles),"7,180,000",CAL3,copies/L wastewater
7510000,CDPH NWSS,CAL3,1/19/2022,,Joint (Los Angeles),"7,510,000",CAL3,copies/L wastewater
7580000,CDPH NWSS,CAL3,1/22/2021,,Orange,"7,580,000",CAL3,copies/L wastewater
7650000,CDPH NWSS,CAL3,2/1/2021,,Orange,"7,650,000",CAL3,copies/L wastewater
7657585,CDPH NWSS,CAL3,1/26/2022,,Orange,"7,657,585",CAL3,copies/L wastewater
7876295,CDPH NWSS,CAL3,1/24/2022,,Orange,"7,876,295",CAL3,copies/L wastewater
8190000,CDPH NWSS,CAL2,2/1/2021,,Joint (Los Angeles),"8,190,000",CAL2,copies/L wastewater
8490000,CDPH NWSS,CAL3,12/27/2021,,Joint (Los Angeles),"8,490,000",CAL3,copies/L wastewater
8600000,CDPH NWSS,CAL3,1/13/2021,,Orange,"8,600,000",CAL3,copies/L wastewater
8640000,CDPH NWSS,CAL3,1/2/2022,,Joint (Los Angeles),"8,640,000",CAL3,copies/L wastewater
8710000,CDPH NWSS,CAL3,2/5/2021,,Orange,"8,710,000",CAL3,copies/L wastewater
8850000,CDPH NWSS,CAL2,1/17/2021,,Joint (Los Angeles),"8,850,000",CAL2,copies/L wastewater
9030000,CDPH NWSS,CAL3,1/20/2021,,Orange,"9,030,000",CAL3,copies/L wastewater
10100000,CDPH NWSS,CAL3,1/17/2022,,Joint (Los Angeles),"10,100,000",CAL3,copies/L wastewater
10200000,CDPH NWSS,CAL3,1/29/2021,,Orange,"10,200,000",CAL3,copies/L wastewater
10400000,CDPH NWSS,CAL3,1/11/2021,,Orange,"10,400,000",CAL3,copies/L wastewater
11244571,CDPH NWSS,CAL3,12/22/2021,,Orange,"11,244,571",CAL3,copies/L wastewater
11400000,CDPH NWSS,CAL2,1/31/2021,,Joint (Los Angeles),"11,400,000",CAL2,copies/L wastewater
11500000,CDPH NWSS,CAL2,2/3/2021,,Joint (Los Angeles),"11,500,000",CAL2,copies/L wastewater
11500000,CDPH NWSS,CAL3,12/29/2021,,Joint (Los Angeles),"11,500,000",CAL3,copies/L wastewater
11600000,CDPH NWSS,CAL2,1/27/2021,,Joint (Los Angeles),"11,600,000",CAL2,copies/L wastewater
11600000,CDPH NWSS,CAL3,12/26/2021,,Joint (Los Angeles),"11,600,000",CAL3,copies/L wastewater
11740849,CDPH NWSS,CAL3,1/12/2022,,Orange,"11,740,849",CAL3,copies/L wastewater
11900000,CDPH NWSS,CAL2,2/8/2021,,Joint (Los Angeles),"11,900,000",CAL2,copies/L wastewater
12300000,CDPH NWSS,CAL2,1/13/2021,,Joint (Los Angeles),"12,300,000",CAL2,copies/L wastewater
12500000,CDPH NWSS,CAL2,1/20/2021,,Joint (Los Angeles),"12,500,000",CAL2,copies/L wastewater
12500000,CDPH NWSS,CAL3,1/4/2021,,Orange,"12,500,000",CAL3,copies/L wastewater
13554402,CDPH NWSS,CAL3,12/24/2021,,Orange,"13,554,402",CAL3,copies/L wastewater
13643781,CDPH NWSS,CAL3,1/21/2022,,Orange,"13,643,781",CAL3,copies/L wastewater
14005906,CDPH NWSS,CAL3,1/19/2022,,Orange,"14,005,906",CAL3,copies/L wastewater
14100000,CDPH NWSS,CAL3,1/16/2022,,Joint (Los Angeles),"14,100,000",CAL3,copies/L wastewater
14200000,CDPH NWSS,CAL2,1/11/2021,,Joint (Los Angeles),"14,200,000",CAL2,copies/L wastewater
14600000,CDPH NWSS,CAL2,1/24/2021,,Joint (Los Angeles),"14,600,000",CAL2,copies/L wastewater
14850000,CDPH NWSS,CAL2,1/3/2021,,Joint (Los Angeles),"14,850,000",CAL2,copies/L wastewater
15750000,CDPH NWSS,CAL2,1/10/2021,,Joint (Los Angeles),"15,750,000",CAL2,copies/L wastewater
16433039,CDPH NWSS,CAL3,1/14/2022,,Orange,"16,433,039",CAL3,copies/L wastewater
16600000,CDPH NWSS,CAL3,1/10/2022,,Joint (Los Angeles),"16,600,000",CAL3,copies/L wastewater
16700000,CDPH NWSS,CAL3,1/3/2022,,Joint (Los Angeles),"16,700,000",CAL3,copies/L wastewater
16900000,CDPH NWSS,CAL3,1/9/2022,,Joint (Los Angeles),"16,900,000",CAL3,copies/L wastewater
16986059,CDPH NWSS,CAL3,1/17/2022,,Orange,"16,986,059",CAL3,copies/L wastewater
17800000,CDPH NWSS,CAL2,1/4/2021,,Joint (Los Angeles),"17,800,000",CAL2,copies/L wastewater
18200000,CDPH NWSS,CAL3,1/6/2021,,Orange,"18,200,000",CAL3,copies/L wastewater
19600000,CDPH NWSS,CAL3,1/12/2022,,Joint (Los Angeles),"19,600,000",CAL3,copies/L wastewater
19688852,CDPH NWSS,CAL3,12/27/2021,,Orange,"19,688,852",CAL3,copies/L wastewater
19862024,CDPH NWSS,CAL3,1/3/2022,,Orange,"19,862,024",CAL3,copies/L wastewater
21500000,CDPH NWSS,CAL3,1/5/2022,,Joint (Los Angeles),"21,500,000",CAL3,copies/L wastewater
24600000,CDPH NWSS,CAL2,12/27/2020,,Joint (Los Angeles),"24,600,000",CAL2,copies/L wastewater
26610379,CDPH NWSS,CAL3,1/5/2022,,Orange,"26,610,379",CAL3,copies/L wastewater
28600000,CDPH NWSS,CAL2,1/6/2021,,Joint (Los Angeles),"28,600,000",CAL2,copies/L wastewater
28820298,CDPH NWSS,CAL3,1/10/2022,,Orange,"28,820,298",CAL3,copies/L wastewater
29788128,CDPH NWSS,CAL3,1/7/2022,,Orange,"29,788,128",CAL3,copies/L wastewater
38474279,CDPH NWSS,CAL3,12/29/2021,,Orange,"38,474,279",CAL3,copies/L wastewater
51385931,CDPH NWSS,CAL3,12/31/2021,,Orange,"51,385,931",CAL3,copies/L wastewater
86500000,CDPH NWSS,CAL2,12/20/2020,,Joint (Los Angeles),"86,500,000",CAL2,copies/L wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,1/24/2022,225483.685,Eureka (Elk River),"189,671.51",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,1/26/2022,217614.526666667,Eureka (Elk River),"261,295.86",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,1/26/2022,291145.315,Watsonville,"411,371.29",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,1/27/2022,67495.81,Las Virgenes - Tapia,"74,773.84",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,1/31/2022,109227.84,Santa Rosa (Laguna),"136,566.72",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,1/31/2022,176541.925,Watsonville,"170,919.34",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,1/31/2022,200105.38,Eureka (Elk River),"201,876.21",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/1/2022,60405.085,Las Virgenes - Tapia,"60,217.78",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/1/2022,213091.385,San Leandro,"254,256.28",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/2/2022,97168.236666667,Santa Rosa (Laguna),"81,888.96",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/2/2022,163772.886666667,Watsonville,"182,164.51",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/3/2022,51269.916666667,Las Virgenes - Tapia,"60,592.39",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/3/2022,161355.493333333,Eureka (Elk River),"198,334.55",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/3/2022,181580.653333333,San Leandro,"171,926.49",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/6/2022,67117.623333333,Santa Rosa (Laguna),"73,049.03",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/7/2022,135123.825,Watsonville,"138,234.81",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/7/2022,159728.916666667,Eureka (Elk River),"83,855.72",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/8/2022,48392.435,Las Virgenes - Tapia,"32,999.58",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/8/2022,51382.46,Santa Rosa (Laguna),"46,414.88",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/8/2022,100155.805,San Leandro,"118,559.19",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/9/2022,133303.413333333,Eureka (Elk River),"196,996.48",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/9/2022,140598.12,Watsonville,"132,012.84",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/10/2022,42505.066666667,Las Virgenes - Tapia,"63,785.29",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/10/2022,85166.82,San Leandro,"81,752.42",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/13/2022,23460.33,Santa Rosa (Laguna),"34,683.47",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/14/2022,78275.07,Delta Diablo WWTP,"78,275.07",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/14/2022,139845.695,Eureka (Elk River),"119,058.04",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/14/2022,145719.08,Watsonville,"151,546.71",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/15/2022,22801.733333333,Santa Rosa (Laguna),"12,237.19",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/15/2022,30057.95,Las Virgenes - Tapia,"30,730.33",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/15/2022,62516.41,San Leandro,"55,188.85",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/16/2022,109974.306666667,Watsonville,"139,891.45",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/16/2022,121690.18,Eureka (Elk River),"160,633.35",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/17/2022,26679.693333333,Las Virgenes - Tapia,"29,385.57",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/17/2022,60444.103333333,San Leandro,"69,843.97",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/20/2022,19384.735,Santa Rosa (Laguna),"21,484.54",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/21/2022,38364.85,Watsonville,"38,484.76",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/21/2022,61267.785,Eureka (Elk River),"85,379.15",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/22/2022,16467.97,Las Virgenes - Tapia,"19,923.18",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/22/2022,18573.77,Santa Rosa (Laguna),"17,284.93",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/22/2022,38090.81,San Leandro,"56,299.49",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/23/2022,32008.736666667,Watsonville,"38,244.94",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/23/2022,58648.22,Eureka (Elk River),"37,156.42",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/24/2022,23408.136666667,Las Virgenes - Tapia,"13,012.76",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/24/2022,34213.013333333,San Leandro,"19,882.13",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/27/2022,20925.68,Santa Rosa (Laguna),"16,951.84",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/28/2022,15689.915,Watsonville,"19,296.51",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,2/28/2022,51046.13,Eureka (Elk River),"53,409.09",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,3/1/2022,18182.51,Santa Rosa (Laguna),"24,899.52",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,3/1/2022,22240.295,Las Virgenes - Tapia,"37,288.47",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,3/1/2022,27406.67,San Leandro,"26,457.42",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,3/2/2022,11400.686666667,Watsonville,"12,083.32",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,3/2/2022,45661.866666667,Eureka (Elk River),"48,683.17",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,3/3/2022,21273.426666667,Las Virgenes - Tapia,"7,192.12",A,copies/l wastewater
,CDC NWSS Commercial Contract (LuminUltra),A,3/3/2022,23237.97,San Leandro,"28,355.92",A,copies/l wastewater
